id,name,name_en,country,province,longitude,latitude,timezone,population,capital
41445,Ivangorod,Ivangorod,Russia,Leningradskaya Oblast’,28.2197,59.3654,Europe/Moscow,9552,
41446,Kondaparti,Kondaparti,India,Telangāna,79.5373,17.9219,Asia/Kolkata,9551,
41447,Fontoura Xavier,Fontoura Xavier,Brazil,Rio Grande do Sul,-52.3458,-28.9828,America/Sao_Paulo,9550,minor
41448,Moravska Trebova,Moravska Trebova,Czechia,Pardubický Kraj,16.6643,49.758,Europe/Prague,9550,
41449,Ekalbehri,Ekalbehri,India,Madhya Pradesh,78.8794,21.8933,Asia/Kolkata,9550,
41450,Puerto Piray,Puerto Piray,Argentina,Misiones,-54.7181,-26.4673,America/Argentina/Buenos_Aires,9548,
41451,Amherst,Amherst,Canada,Nova Scotia,-64.2167,45.8167,America/Toronto,9548,
41452,Bures-sur-Yvette,Bures-sur-Yvette,France,Île-de-France,2.1614,48.6967,Europe/Paris,9548,
41453,Sirsa,Sirsa,India,Bihār,84.7403,26.2667,Asia/Kolkata,9548,
41454,Vardhamankota,Vardhamankota,India,Telangāna,79.441,17.3775,Asia/Kolkata,9548,
41455,Toretam,Toretam,Kazakhstan,Qyzylorda,63.3116,45.6501,Asia/Almaty,9548,
41456,Senmanat,Senmanat,Spain,Catalonia,2.1358,41.6086,Europe/Madrid,9548,
41457,Teixeira Soares,Teixeira Soares,Brazil,Paraná,-50.4608,-25.3678,America/Sao_Paulo,9547,minor
41458,Sangi,Sangi,India,Bihār,86.4481,26.3237,Asia/Kolkata,9547,
41459,Kannulu,Kannulu,India,Karnātaka,74.9025,12.8685,Asia/Kolkata,9547,
41460,Gobindpura,Gobindpura,India,Punjab,75.0187,30.2805,Asia/Kolkata,9547,
41461,Dakpatthar,Dakpatthar,India,Uttarākhand,77.7989,30.4969,Asia/Kolkata,9547,
41462,Salehpur,Salehpur,India,Bihār,87.2973,25.6119,Asia/Kolkata,9546,
41463,Arrapalli,Arrapalli,India,Telangāna,79.7386,18.0718,Asia/Kolkata,9546,
41464,Fitampito,Fitampito,Madagascar,Fianarantsoa,46.3167,-20.973,UTC,9546,
41465,Pervomayskoye,Pervomayskoye,Russia,Dagestan,47.9,42.4667,Europe/Moscow,9546,
41466,Skidal',Skidal',Belarus,Hrodzyenskaya Voblasts’,24.25,53.5833,Europe/Minsk,9545,
41467,Elizabethtown-Kitley,Elizabethtown-Kitley,Canada,Ontario,-75.8833,44.7,America/Toronto,9545,
41468,Smithville,Smithville,United States,New Jersey,-74.4801,39.4929,America/New_York,9545,
41469,Cunday,Cunday,Colombia,Tolima,-74.6925,4.0611,America/Bogota,9544,minor
41470,Naruar,Naruar,India,Bihār,86.2396,26.2388,Asia/Kolkata,9544,
41471,Dabhaura,Dabhaura,India,Madhya Pradesh,81.3044,25.1162,Asia/Kolkata,9544,
41472,Thikri,Thikri,India,Madhya Pradesh,75.4007,22.0634,Asia/Kolkata,9544,
41473,Harding,Harding,South Africa,KwaZulu-Natal,29.8833,-30.5833,Africa/Johannesburg,9544,
41474,Rauco,Rauco,Chile,Maule,-71.3167,-34.9333,America/Santiago,9543,
41475,Canoas,Canoas,Costa Rica,Puntarenas,-82.8386,8.534,UTC,9543,
41476,Savenay,Savenay,France,Pays de la Loire,-1.9419,47.3611,Europe/Paris,9543,
41477,Berchha,Berchha,India,Madhya Pradesh,76.3199,23.2823,Asia/Kolkata,9543,
41478,Gangadhar,Gangadhar,India,Telangāna,79.011,18.5883,Asia/Kolkata,9543,
41479,Paso Canoas,Paso Canoas,Panama,Chiriquí,-82.8386,8.534,UTC,9543,
41480,Kadikoy,Kadikoy,Turkey,Yalova,29.2277,40.6194,Europe/Istanbul,9543,
41481,Arizona City,Arizona City,United States,Arizona,-111.6707,32.7506,America/New_York,9543,
41482,Chita,Chita,Colombia,Boyacá,-72.4725,6.1878,America/Bogota,9542,minor
41483,Redon,Redon,France,Bretagne,-2.0847,47.6514,Europe/Paris,9542,minor
41484,Dodarasinakere,Dodarasinakere,India,Karnātaka,77.02,12.5083,Asia/Kolkata,9541,
41485,Conselice,Conselice,Italy,Emilia-Romagna,11.8333,44.5167,Europe/Rome,9541,
41486,Lototla,Lototla,Mexico,Hidalgo,-98.7167,20.8342,America/Mexico_City,9541,
41487,Nieuw-Lekkerland,Nieuw-Lekkerland,Netherlands,Zuid-Holland,4.6833,51.8833,Europe/Amsterdam,9541,
41488,Bacliff,Bacliff,United States,Texas,-94.9888,29.5085,America/New_York,9541,
41489,Qorveh,Qorveh,Iran,Hamadān,49.1011,35.3089,Asia/Tehran,9540,
41490,Listowel,Listowel,Canada,Ontario,-80.9533,43.7351,America/Toronto,9539,
41491,Kanhai,Kanhai,India,Bihār,86.2898,25.9761,Asia/Kolkata,9539,
41492,Udburu,Udburu,India,Jhārkhand,85.3667,23.0333,Asia/Kolkata,9539,
41493,Capitan Mauricio Jose Troche,Capitan Mauricio Jose Troche,Paraguay,Guairá,-56.4333,-25.75,America/Asuncion,9539,
41494,Chaplynka,Chaplynka,Ukraine,Khersonska Oblast,33.5302,46.3629,Europe/Kyiv,9539,minor
41495,Kakamas,Kakamas,South Africa,Northern Cape,20.65,-28.8,Africa/Johannesburg,9538,
41496,Santa Maria de Cayon,Santa Maria de Cayon,Spain,Cantabria,-3.8525,43.3114,Europe/Madrid,9538,
41497,L'Isle-Jourdain,L'Isle-Jourdain,France,Occitanie,1.0808,43.6136,Europe/Paris,9537,
41498,Sebnitz,Sebnitz,Germany,Saxony,14.2833,50.9667,Europe/Berlin,9537,
41499,Khundawandpur,Khundawandpur,India,Bihār,86.0363,25.6689,Asia/Kolkata,9537,
41500,Volterra,Volterra,Italy,Tuscany,10.8667,43.4,Europe/Rome,9537,
41501,Olivares,Olivares,Spain,Andalusia,-6.1558,37.4186,Europe/Madrid,9537,
41502,Cricova,Cricova,Moldova,Chişinău,28.8614,47.1389,Europe/Chisinau,9536,
41503,Newburn,Newburn,United Kingdom,Gateshead,-1.743,54.983,Europe/London,9536,
41504,Silver City,Silver City,United States,New Mexico,-108.2699,32.7783,America/New_York,9536,
41505,Mocoreta,Mocoreta,Argentina,Corrientes,-57.9656,-30.6189,America/Argentina/Buenos_Aires,9535,
41506,Ekhari,Ekhari,India,Bihār,86.3071,26.5246,Asia/Kolkata,9535,
41507,Khaspur,Khaspur,India,Bihār,84.9936,25.6466,Asia/Kolkata,9535,
41508,Navani,Navani,India,Tamil Nādu,78.138,11.3709,Asia/Kolkata,9535,
41509,Deruta,Deruta,Italy,Umbria,12.4198,42.9821,Europe/Rome,9535,
41510,Maravilha,Maravilha,Brazil,Alagoas,-37.35,-9.2358,America/Sao_Paulo,9534,minor
41511,Jalkaura,Jalkaura,India,Bihār,86.3671,25.5034,Asia/Kolkata,9534,
41512,Porto Cristo,Porto Cristo,Spain,Balearic Islands,3.3364,39.5417,Europe/Madrid,9534,
41513,Herkimer,Herkimer,United States,New York,-74.9894,43.061,America/New_York,9534,
41514,Barskoon,Barskoon,Kyrgyzstan,Ysyk-Köl,77.6039,42.1561,Asia/Bishkek,9533,
41515,Chanal,Chanal,Mexico,Chiapas,-92.2599,16.6601,America/Mexico_City,9533,minor
41516,Mata Verde,Mata Verde,Brazil,Minas Gerais,-40.7408,-15.6858,America/Sao_Paulo,9532,minor
41517,Kaikaram,Kaikaram,India,Andhra Pradesh,81.366,16.812,Asia/Kolkata,9532,
41518,Berane,Berane,Montenegro,Berane,19.8694,42.8473,UTC,9532,admin
41519,Jianshi,Jianshi,Taiwan,Hsinchu,121.2014,24.7053,Asia/Taipei,9532,
41520,Menzel Kamel,Menzel Kamel,Tunisia,Monastir,10.6667,35.6333,Africa/Tunis,9532,
41521,Tomah,Tomah,United States,Wisconsin,-90.4999,43.9879,America/New_York,9532,
41522,Crystal Beach,Crystal Beach,Canada,Ontario,-79.0624,42.8661,America/Toronto,9531,
41523,Rampur Rajwa,Rampur Rajwa,India,Bihār,86.1781,25.7057,Asia/Kolkata,9531,
41524,Pedra Badejo,Pedra Badejo,Cabo Verde,Santa Cruz,-23.5333,15.1375,UTC,9530,admin
41525,Somvarpet,Somvarpet,India,Karnātaka,75.8496,12.597,Asia/Kolkata,9530,
41526,Yamakita,Yamakita,Japan,Kanagawa,139.0838,35.3606,Asia/Tokyo,9530,
41527,Tounfafi,Tounfafi,Niger,Tahoua,5.9812,14.0464,UTC,9530,
41528,Fil'akovo,Fil'akovo,Slovakia,Banská Bystrica,19.8286,48.2719,UTC,9530,
41529,Stony Brook University,Stony Brook University,United States,New York,-73.1217,40.9098,America/New_York,9530,
41530,Falam,Falam,Burma,Chin State,93.6778,22.9136,Asia/Yangon,9529,
41531,Mallampalli,Mallampalli,India,Telangāna,79.8494,18.1105,Asia/Kolkata,9529,
41532,Santa Rosa del Penon,Santa Rosa del Penon,Nicaragua,León,-86.3696,12.8009,UTC,9529,minor
41533,Rochelle,Rochelle,United States,Illinois,-89.0629,41.9197,America/New_York,9529,
41534,Tinajdad,Tinajdad,Morocco,Drâa-Tafilalet,-4.4231,31.9304,Africa/Casablanca,9528,
41535,Dar Si Aissa,Dar Si Aissa,Morocco,Marrakech-Safi,-8.908,32.4199,Africa/Casablanca,9528,
41536,Barwadih,Barwadih,India,Jhārkhand,84.1105,23.8478,Asia/Kolkata,9527,
41537,Castel Bolognese,Castel Bolognese,Italy,Emilia-Romagna,11.8,44.3167,Europe/Rome,9527,
41538,Cuellar,Cuellar,Spain,Castille-Leon,-4.3136,41.4009,Europe/Madrid,9527,
41539,Ankadimanga,Ankadimanga,Madagascar,Antananarivo,47.4587,-18.8927,UTC,9526,
41540,Kourimat,Kourimat,Morocco,Marrakech-Safi,-9.2833,31.4603,Africa/Casablanca,9526,
41541,Comber,Comber,United Kingdom,Ards and North Down,-5.7487,54.5476,Europe/London,9526,
41542,Clarksville,Clarksville,United States,Arkansas,-93.4803,35.457,America/New_York,9526,
41543,Raun,Raun,India,Madhya Pradesh,78.9443,26.3431,Asia/Kolkata,9525,
41544,Sroda Slaska,Sroda Slaska,Poland,Dolnośląskie,16.595,51.1639,Europe/Warsaw,9525,minor
41545,Cuorgne,Cuorgne,Italy,Piedmont,7.6498,45.3897,Europe/Rome,9524,
41546,Atari,Atari,India,Punjab,74.6056,31.6008,Asia/Kolkata,9523,
41547,Burayevo,Burayevo,Russia,Bashkortostan,55.4056,55.8425,Europe/Moscow,9522,minor
41548,Tadworth,Tadworth,United Kingdom,Surrey,-0.242,51.294,Europe/London,9522,
41549,Shawano,Shawano,United States,Wisconsin,-88.5843,44.7748,America/New_York,9522,
41550,Eurajoki,Eurajoki,Finland,Satakunta,21.7333,61.2,Europe/Helsinki,9521,minor
41551,Albert,Albert,France,Hauts-de-France,2.6522,50.0019,Europe/Paris,9521,
41552,Leers,Leers,France,Hauts-de-France,3.2439,50.6817,Europe/Paris,9521,
41553,Valaiyampattu,Valaiyampattu,India,Tamil Nādu,78.6347,12.6927,Asia/Kolkata,9521,
41554,Manbazar,Manbazar,India,West Bengal,86.6642,23.0615,Asia/Kolkata,9521,
41555,Matauna,Matauna,India,Bihār,85.487,26.6699,Asia/Kolkata,9520,
41556,Bad Gandersheim,Bad Gandersheim,Germany,Lower Saxony,10.0253,51.8719,Europe/Berlin,9519,
41557,Nikel,Nikel,Russia,Murmanskaya Oblast’,30.2206,69.4081,Europe/Moscow,9519,minor
41558,Ban Bo Phlap,Ban Bo Phlap,Thailand,Nakhon Pathom,100.0686,13.8439,Asia/Bangkok,9519,
41559,Llantwit Major,Llantwit Major,United Kingdom,"Vale of Glamorgan, The",-3.475,51.4062,Europe/London,9519,
41560,Nikel,Nikel,Albania,Durrës,19.75,41.45,Europe/Tirane,9518,
41561,Runkel,Runkel,Germany,Hesse,8.155,50.4053,Europe/Berlin,9518,
41562,Shalya,Shalya,Russia,Sverdlovskaya Oblast’,58.7344,57.2408,Europe/Moscow,9518,minor
41563,Smiths Falls,Smiths Falls,Canada,Ontario,-76.0167,44.9,America/Toronto,9517,
41564,Painkulam,Painkulam,India,Kerala,76.3125,10.7375,Asia/Kolkata,9517,
41565,Tlahualilo de Zaragoza,Tlahualilo de Zaragoza,Mexico,Durango,-103.5072,26.2533,America/Mexico_City,9517,minor
41566,Shevington,Shevington,United Kingdom,Wigan,-2.69,53.572,Europe/London,9517,
41567,Timmapuram,Timmapuram,India,Telangāna,81.0781,17.1036,Asia/Kolkata,9516,
41568,Janapul,Janapul,India,West Bengal,88.6868,22.8615,Asia/Kolkata,9515,
41569,Seybaplaya,Seybaplaya,Mexico,Campeche,-90.6883,19.6392,America/Mexico_City,9515,
41570,Sztum,Sztum,Poland,Pomorskie,19.0306,53.9206,Europe/Warsaw,9515,minor
41571,Puerto Santander,Puerto Santander,Colombia,Norte de Santander,-72.4075,8.3636,America/Bogota,9514,minor
41572,Ville-la-Grand,Ville-la-Grand,France,Auvergne-Rhône-Alpes,6.2469,46.2022,Europe/Paris,9514,
41573,Adivala,Adivala,India,Karnātaka,76.6619,13.9131,Asia/Kolkata,9514,
41574,Mentone,Mentone,United States,California,-117.1108,34.0609,America/New_York,9514,
41575,Byureghavan,Byureghavan,Armenia,Kotayk’,44.5936,40.3147,Asia/Yerevan,9513,minor
41576,Oulad Chbana,Oulad Chbana,Morocco,Casablanca-Settat,-7.3833,33.05,Africa/Casablanca,9513,
41577,Salcea,Salcea,Romania,Suceava,26.37,47.65,Europe/Bucharest,9513,
41578,Villarrubia de los Ojos,Villarrubia de los Ojos,Spain,Castille-La Mancha,-3.6075,39.2179,Europe/Madrid,9512,
41579,Elne,Elne,France,Occitanie,2.9711,42.6003,Europe/Paris,9511,
41580,Annakara,Annakara,India,Kerala,76.1,10.55,Asia/Kolkata,9511,
41581,Kalladai,Kalladai,India,Tamil Nādu,78.4634,10.7272,Asia/Kolkata,9511,
41582,Sabaoani,Sabaoani,Romania,Neamţ,26.8657,47.0131,Europe/Bucharest,9511,
41583,Litovel,Litovel,Czechia,Olomoucký Kraj,17.0762,49.7012,Europe/Prague,9510,
41584,Rampur Parhat,Rampur Parhat,India,Bihār,87.1622,25.5916,Asia/Kolkata,9510,
41585,Sikandarpur,Sikandarpur,India,Bihār,86.5051,25.3256,Asia/Kolkata,9510,
41586,Manchenahalli,Manchenahalli,India,Karnātaka,77.6035,13.5007,Asia/Kolkata,9510,
41587,Oosterwolde,Oosterwolde,Netherlands,Fryslân,6.2914,52.9903,Europe/Amsterdam,9510,minor
41588,Dolni Dabnik,Dolni Dabnik,Bulgaria,Pleven,24.4333,43.4,Europe/Sofia,9509,
41589,Khagam,Khagam,India,Arunāchal Pradesh,95.9,27.32,Asia/Kolkata,9508,
41590,Lake Mohawk,Lake Mohawk,United States,New Jersey,-74.664,41.0149,America/New_York,9508,
41591,Trovagunta,Trovagunta,India,Andhra Pradesh,80.0589,15.5509,Asia/Kolkata,9507,
41592,Nittenau,Nittenau,Germany,Bavaria,12.2674,49.1942,Europe/Berlin,9506,
41593,Vaprio d'Adda,Vaprio d'Adda,Italy,Lombardy,9.5297,45.5767,Europe/Rome,9506,
41594,Bougou,Bougou,Benin,Donga,1.6167,9.4333,UTC,9505,
41595,Kujri,Kujri,India,Bihār,87.6366,26.2392,Asia/Kolkata,9505,
41596,Anjukulippatti,Anjukulippatti,India,Tamil Nādu,78.0794,10.2444,Asia/Kolkata,9505,
41597,Arico el Nuevo,Arico el Nuevo,Spain,Canary Islands,-16.4977,28.1904,Europe/Madrid,9505,
41598,Grinnell,Grinnell,United States,Iowa,-92.7244,41.7359,America/New_York,9505,
41599,Girard,Girard,United States,Ohio,-80.6963,41.1665,America/New_York,9505,
41600,El Progreso,El Progreso,Guatemala,Jutiapa,-89.85,14.35,UTC,9504,minor
41601,Garlasco,Garlasco,Italy,Lombardy,8.9167,45.2,Europe/Rome,9504,
41602,Krynica,Krynica,Poland,Małopolskie,20.9594,49.4222,Europe/Warsaw,9504,
41603,Wagner,Wagner,Brazil,Bahia,-41.1678,-12.2869,America/Sao_Paulo,9503,minor
41604,Dhantola,Dhantola,India,West Bengal,88.1095,26.2016,Asia/Kolkata,9503,
41605,Woodburn,Woodburn,United States,Virginia,-77.2322,38.8503,America/New_York,9503,
41606,Arenapolis,Arenapolis,Brazil,Mato Grosso,-56.8461,-14.4503,America/Sao_Paulo,9502,minor
41607,Lorraine,Lorraine,Canada,Quebec,-73.7833,45.6833,America/Toronto,9502,
41608,Iksane,Iksane,Morocco,Oriental,-3.0333,35.1333,Africa/Casablanca,9502,
41609,Onverwacht,Onverwacht,South Africa,Limpopo,27.696,-23.685,Africa/Johannesburg,9502,
41610,Bisignano,Bisignano,Italy,Calabria,16.2811,39.5073,Europe/Rome,9501,
41611,Douar Messassa,Douar Messassa,Morocco,Fès-Meknès,-4.5336,34.2803,Africa/Casablanca,9501,
41612,Muh Hasan,Muh Hasan,Syria,Dayr az Zawr,40.3244,35.2394,Asia/Damascus,9501,minor
41613,Chervona Sloboda,Chervona Sloboda,Ukraine,Cherkaska Oblast,32.1519,49.38,Europe/Kyiv,9501,minor
41614,Mangrawan,Mangrawan,India,Bihār,84.3912,25.0929,Asia/Kolkata,9500,
41615,Nathana,Nathana,India,Punjab,75.0931,30.3155,Asia/Kolkata,9500,
41616,Bagor,Bagor,India,Rājasthān,74.3731,25.3575,Asia/Kolkata,9500,
41617,Ranigaon,Ranigaon,India,Rājasthān,74.4167,27.1,Asia/Kolkata,9500,
41618,Svidnik,Svidnik,Slovakia,Prešov,21.5678,49.3056,UTC,9500,minor
41619,Tambura,Tambura,South Sudan,Western Equatoria,27.4731,5.6064,UTC,9500,
41620,Bulisa,Bulisa,Uganda,Buliisa,31.4,2.175,UTC,9500,admin
41621,Habo,Habo,Sweden,Jönköping,14.0856,57.9066,Europe/Stockholm,9499,minor
41622,Dagbe,Dagbe,Benin,Ouémé,2.6833,6.5667,UTC,9498,
41623,LaSalle,LaSalle,United States,Illinois,-89.0737,41.3589,America/New_York,9498,
41624,San Cristobal,San Cristobal,El Salvador,Cuscatlán,-88.8999,13.6999,UTC,9497,
41625,Muddada,Muddada,India,Andhra Pradesh,83.8687,18.2385,Asia/Kolkata,9497,
41626,Fochville,Fochville,South Africa,North West,27.495,-26.4928,Africa/Johannesburg,9497,
41627,Clarkston,Clarkston,United Kingdom,East Renfrewshire,-4.2774,55.7899,Europe/London,9497,
41628,Ilami,Ilami,India,Jhārkhand,87.8804,24.6776,Asia/Kolkata,9496,
41629,Devmaudaldal,Devmaudaldal,India,Madhya Pradesh,81.1594,24.6312,Asia/Kolkata,9496,
41630,Gaada,Gaada,Morocco,Oriental,-2.9892,35.1594,Africa/Casablanca,9496,
41631,Beckett Ridge,Beckett Ridge,United States,Ohio,-84.438,39.3448,America/New_York,9496,
41632,Aliabad,Aliabad,Azerbaijan,Naxçıvan,45.3983,39.2267,Asia/Baku,9495,
41633,Vallet,Vallet,France,Pays de la Loire,-1.2669,47.1617,Europe/Paris,9495,
41634,Pedro Luro,Pedro Luro,Argentina,Buenos Aires,-62.6833,-39.5,America/Argentina/Buenos_Aires,9494,
41635,Yermakovskoye,Yermakovskoye,Russia,Krasnoyarskiy Kray,92.3973,53.2711,Europe/Moscow,9494,minor
41636,Tixter,Tixter,Algeria,Bordj Bou Arréridj,5.0799,36.0471,Africa/Algiers,9493,
41637,Baghduma,Baghduma,India,Bihār,87.0116,24.8223,Asia/Kolkata,9493,
41638,Hanzviur,Hanzviur,India,Jammu and Kashmīr,74.58,34.14,Asia/Kolkata,9493,
41639,Kaithwar,Kaithwar,India,Bihār,86.2575,26.1678,Asia/Kolkata,9492,
41640,Valtoha,Valtoha,India,Punjab,74.6423,31.2074,Asia/Kolkata,9492,
41641,Kanchanadit,Kanchanadit,Thailand,Surat Thani,99.4706,9.1653,Asia/Bangkok,9492,minor
41642,Miastko,Miastko,Poland,Pomorskie,16.9764,53.9992,Europe/Warsaw,9491,
41643,Madhuban Bediban,Madhuban Bediban,India,Bihār,84.9951,26.5062,Asia/Kolkata,9490,
41644,Puig,Puig,Spain,Valencia,-0.3058,39.5895,Europe/Madrid,9490,
41645,Merrydale,Merrydale,United States,Louisiana,-91.1081,30.4998,America/New_York,9490,
41646,Karath,Karath,India,Bihār,84.3672,25.201,Asia/Kolkata,9489,
41647,Mehdipur,Mehdipur,India,Bihār,86.7324,25.3902,Asia/Kolkata,9489,
41648,Cisterniga,Cisterniga,Spain,Castille-Leon,-4.6852,41.6121,Europe/Madrid,9489,
41649,Barrington,Barrington,United States,New Hampshire,-71.0424,43.2139,America/New_York,9489,
41650,Ramara,Ramara,Canada,Ontario,-79.2167,44.6333,America/Toronto,9488,
41651,Fairfield Glade,Fairfield Glade,United States,Tennessee,-84.8711,36.0028,America/New_York,9487,
41652,Maizal,Maizal,Dominican Republic,Cibao Noroeste,-71.03,19.65,UTC,9486,
41653,Narayanraopet,Narayanraopet,India,Telangāna,78.7794,18.2114,Asia/Kolkata,9486,
41654,Ash Shaykh Badr,Ash Shaykh Badr,Syria,Ţarţūs,36.08,34.9919,Asia/Damascus,9486,minor
41655,Hesarghatta,Hesarghatta,India,Karnātaka,77.4783,13.1391,Asia/Kolkata,9485,
41656,Malaudh,Malaudh,India,Punjab,75.9356,30.6333,Asia/Kolkata,9485,
41657,Bek-Abad,Bek-Abad,Kyrgyzstan,Jalal-Abad,72.975,40.8472,Asia/Bishkek,9485,
41658,Caracuaro,Caracuaro,Mexico,Michoacán,-101.03,18.96,America/Mexico_City,9485,minor
41659,Nadimpalem,Nadimpalem,India,Andhra Pradesh,80.3097,16.2123,Asia/Kolkata,9484,
41660,Katigang,Katigang,India,West Bengal,87.8245,25.4157,Asia/Kolkata,9484,
41661,Madeira,Madeira,United States,Ohio,-84.3734,39.1856,America/New_York,9484,
41662,Fishersville,Fishersville,United States,Virginia,-78.9826,38.105,America/New_York,9484,
41663,Southside,Southside,United States,Alabama,-86.0238,33.9007,America/New_York,9483,
41664,Spring Valley Lake,Spring Valley Lake,United States,California,-117.2683,34.4987,America/New_York,9483,
41665,Deh-e Shu,Deh-e Shu,Afghanistan,Helmand,63.3183,30.4344,Asia/Kabul,9482,
41666,Ekchari,Ekchari,India,Bihār,87.2159,25.2093,Asia/Kolkata,9482,
41667,Viralimalai,Viralimalai,India,Tamil Nādu,78.5471,10.6023,Asia/Kolkata,9482,
41668,佛罗伦萨,Florence,United States,Oregon,-124.1063,43.9916,America/New_York,9482,
41669,Tamentit,Tamentit,Algeria,Adrar,-0.2667,27.7667,Africa/Algiers,9481,
41670,Veintiocho de Noviembre,Veintiocho de Noviembre,Argentina,Santa Cruz,-72.2143,-51.584,America/Argentina/Buenos_Aires,9481,
41671,Nova Veneza,Nova Veneza,Brazil,Goiás,-49.3228,-16.3708,America/Sao_Paulo,9481,minor
41672,Durgi,Durgi,India,Andhra Pradesh,79.5404,16.4268,Asia/Kolkata,9480,
41673,Tepperumalnallur,Tepperumalnallur,India,Tamil Nādu,79.4254,10.9694,Asia/Kolkata,9480,
41674,Zwenkau,Zwenkau,Germany,Saxony,12.3242,51.2175,Europe/Berlin,9479,
41675,Neyyur,Neyyur,India,Tamil Nādu,77.3038,8.1983,Asia/Kolkata,9479,
41676,Cherniakhiv,Cherniakhiv,Ukraine,Zhytomyrska Oblast,28.6653,50.455,Europe/Kyiv,9479,minor
41677,Periya Pattanam,Periya Pattanam,India,Tamil Nādu,78.9023,9.2726,Asia/Kolkata,9478,
41678,Quincy-sous-Senart,Quincy-sous-Senart,France,Île-de-France,2.5339,48.6711,Europe/Paris,9477,
41679,Ohrdruf,Ohrdruf,Germany,Thuringia,10.7328,50.8281,Europe/Berlin,9476,
41680,Bimun,Bimun,India,Jammu and Kashmīr,74.7539,34.0588,Asia/Kolkata,9476,
41681,Zawyat Sidi al Mekki,Zawyat Sidi al Mekki,Morocco,Casablanca-Settat,-7.7164,33.2122,Africa/Casablanca,9476,
41682,Ananiv,Ananiv,Ukraine,Odeska Oblast,29.96,47.7225,Europe/Kyiv,9476,
41683,Molagavalli,Molagavalli,India,Andhra Pradesh,77.3301,15.3567,Asia/Kolkata,9475,
41684,Santa Maria Jacatepec,Santa Maria Jacatepec,Mexico,Oaxaca,-96.1125,17.85,America/Mexico_City,9474,minor
41685,Kisslegg,Kisslegg,Germany,Baden-Württemberg,9.8842,47.79,Europe/Berlin,9473,
41686,Villacanas,Villacanas,Spain,Castille-La Mancha,-3.3381,39.6237,Europe/Madrid,9473,
41687,Rain,Rain,Germany,Bavaria,10.9167,48.6833,Europe/Berlin,9472,
41688,Luchow,Luchow,Germany,Lower Saxony,11.15,52.9667,Europe/Berlin,9472,minor
41689,Israna,Israna,India,Haryāna,76.8462,29.2738,Asia/Kolkata,9472,
41690,Malaimachchampatti,Malaimachchampatti,India,Tamil Nādu,77.005,10.9058,Asia/Kolkata,9472,
41691,Benahavis,Benahavis,Spain,Andalusia,-5.0441,36.5223,Europe/Madrid,9472,
41692,Brierfield,Brierfield,United Kingdom,Lancashire,-2.235,53.824,Europe/London,9472,
41693,Notre-Dame-des-Prairies,Notre-Dame-des-Prairies,Canada,Quebec,-73.4333,46.05,America/Toronto,9471,
41694,Sundarsi,Sundarsi,India,Madhya Pradesh,76.4399,23.2688,Asia/Kolkata,9471,
41695,Nzalat Bni Amar,Nzalat Bni Amar,Morocco,Fès-Meknès,-5.4161,34.0981,Africa/Casablanca,9471,
41696,Ban Krot,Ban Krot,Thailand,Phra Nakhon Si Ayutthaya,100.6005,14.3121,Asia/Bangkok,9471,
41697,Puszczykowo,Puszczykowo,Poland,Wielkopolskie,16.8542,52.2817,Europe/Warsaw,9470,
41698,New Mills,New Mills,United Kingdom,Derbyshire,-2.007,53.367,Europe/London,9470,
41699,Asahni,Asahni,India,Bihār,84.4799,26.0079,Asia/Kolkata,9469,
41700,Elurpatti,Elurpatti,India,Tamil Nādu,78.2844,11.0234,Asia/Kolkata,9469,
41701,Calarasi,Calarasi,Moldova,Călăraşi,28.3081,47.2544,Europe/Chisinau,9469,admin
41702,Garrison,Garrison,United States,Maryland,-76.7514,39.4023,America/New_York,9469,
41703,El Marmouta,El Marmouta,Morocco,Marrakech-Safi,-7.4039,32.1202,Africa/Casablanca,9468,
41704,Oil City,Oil City,United States,Pennsylvania,-79.7036,41.4281,America/New_York,9468,
41705,Marne,Marne,India,Karnātaka,75.0113,13.3284,Asia/Kolkata,9467,
41706,Alawalpur,Alawalpur,India,Punjab,75.6561,31.4316,Asia/Kolkata,9467,
41707,Fredonia,Fredonia,United States,New York,-79.3319,42.4407,America/New_York,9467,
41708,Gibsonville,Gibsonville,United States,North Carolina,-79.5415,36.0993,America/New_York,9467,
41709,Casca,Casca,Brazil,Rio Grande do Sul,-51.9778,-28.5608,America/Sao_Paulo,9465,minor
41710,Leeds and the Thousand Islands,Leeds and the Thousand Islands,Canada,Ontario,-76.08,44.45,America/Toronto,9465,
41711,Mulayam,Mulayam,India,Kerala,76.2833,10.5167,Asia/Kolkata,9465,
41712,Cherasco,Cherasco,Italy,Piedmont,7.8667,44.65,Europe/Rome,9465,
41713,Woodfield,Woodfield,United States,South Carolina,-80.9309,34.0587,America/New_York,9465,
41714,Uppur,Uppur,India,Karnātaka,74.7657,13.3945,Asia/Kolkata,9464,
